id,name,rate,link
218,西盛號漁人料理,4.3/5,https://www.foodpanda.com.tw/restaurant/b6iy/xi-sheng-hao-yu-ren-liao-li
219,稻香冰店,4.3/5,https://www.foodpanda.com.tw/restaurant/d9wi/dao-xiang-bing-dian
220,台灣小吃,4.3/5,https://www.foodpanda.com.tw/restaurant/e6kc/tai-wan-xiao-chi-vendor
221,粽元帥MARSHAL OF ZONGZI,4.3/5,https://www.foodpanda.com.tw/restaurant/e3kv/marshal-of-zongzi
222,東區麻辣鴨血、臭豆腐,4.3/5,https://www.foodpanda.com.tw/restaurant/b0ue/dong-qu-ma-la-ya-xie-chou-dou-fu
223,老唐台式泡芙,4.3/5,https://www.foodpanda.com.tw/restaurant/y0ur/lao-tang-tai-shi-pao-fu
224,御仙雞湯館,4.2/5,https://www.foodpanda.com.tw/chain/ch0pc/yu-xian-ji-tang-guan
225,天愛豆乳雞,4.2/5,https://www.foodpanda.com.tw/restaurant/a7zi/tian-ai-dou-ru-ji
226,大埔鐵板燒,4.2/5,https://www.foodpanda.com.tw/chain/cn0tz/da-bu-tie-ban-shao
227,10元串烤,4.2/5,https://www.foodpanda.com.tw/restaurant/e9hz/10--1
228,正好吃龍鹹酥雞 (四維店),4.2/5,https://www.foodpanda.com.tw/restaurant/a6hx/--636
229,松村美味壽司,4.2/5,https://www.foodpanda.com.tw/restaurant/e7aw/song-cun-mei-wei-shou-si
230,酷蝦 Oku Cafe,4.2/5,https://www.foodpanda.com.tw/restaurant/y4er/oku-cafe
231,葉記串串香,3.4/5,https://www.foodpanda.com.tw/restaurant/f1jv/f1jv
232,窺雞福來得 Crazy Friday 台灣鹽酥雞,4.1/5,https://www.foodpanda.com.tw/restaurant/e7bg/kui-ji-fu-lai-de-crazy-friday-tai-wan-yan-su-ji
233,蚵嗲古早味小吃,4.1/5,https://www.foodpanda.com.tw/restaurant/b4wn/he-dia-gu-zao-wei-xiao-chi
234,真味烤玉米,4.1/5,https://www.foodpanda.com.tw/restaurant/e4so/--664
235,辣四方湯滷味,4月5日,https://www.foodpanda.com.tw/restaurant/f5hd/f5hd
236,頂好香滷味 (板橋宏國店),4月5日,https://www.foodpanda.com.tw/restaurant/e0ah/ding-hao-xiang-lu-wei-ban-qiao-hong-guo-dian
237,AI健康養生會館,3.8/5,https://www.foodpanda.com.tw/restaurant/b4rd/ai-
238,谷陽涴火鍋店,3.8/5,https://www.foodpanda.com.tw/restaurant/a2oi/gu-yang-wo-huo-guo-dian
239,林原滷味,3月5日,https://www.foodpanda.com.tw/chain/cy8hx/lin-yuan-lu-wei
240,東華川府重慶老火鍋,2.5/5,https://www.foodpanda.com.tw/restaurant/a6hb/dong-hua-chuan-fu-zhong-qing-lao-huo-guo
241,大眾滷味藥燉排骨,2.5/5,https://www.foodpanda.com.tw/restaurant/f0xi/f0xi
242,耍炸日式海陸炸物,4.8/5,https://www.foodpanda.com.tw/chain/cl7ly/shua-zha-ri-shi-hai-lu-zha-wu
243,小米手工蔥油餅,4.8/5,https://www.foodpanda.com.tw/restaurant/g4bf/g4bf
244,品香滷味 (板橋南雅店),4.8/5,https://www.foodpanda.com.tw/restaurant/f9py/f9py
245,姜家麻油雞,4.8/5,https://www.foodpanda.com.tw/restaurant/g7lb/g7lb
246,聞味香滷味東山鴨頭,4.8/5,https://www.foodpanda.com.tw/restaurant/f9jk/f9jk
247,清心福全 (新莊中港店),4.8/5,https://www.foodpanda.com.tw/restaurant/d4jy/qing-xin-fu-quan-xin-zhuang-zhong-gang-dian
248,清心福全 (板橋館前店),4.8/5,https://www.foodpanda.com.tw/restaurant/d3fo/qing-xin-fu-quan-ban-qiao-guan-qian-dian
249,COMEBUY,4.8/5,https://www.foodpanda.com.tw/chain/cx7dy/comebuy
250,清心福全 (板橋南雅南店),4.8/5,https://www.foodpanda.com.tw/restaurant/z0he/qing-xin-fu-quan-ban-qiao-nan-ya-nan-dian
251,I FRESH鮮果茶 (新北新莊輔大店),4.8/5,https://www.foodpanda.com.tw/restaurant/a7gk/i-fresh-
252,老賴茶棧 (板橋裕民店),4.8/5,https://www.foodpanda.com.tw/restaurant/a3wp/1573721385-lao-lai-cha-zhan-ban-qiao-yu-min-dian
253,清心福全,4.8/5,https://www.foodpanda.com.tw/chain/cw6az/qing-xin-fu-quan
254,清心福全 (板橋龍興店),4.7/5,https://www.foodpanda.com.tw/restaurant/y9uy/qing-xin-fu-quan-ban-qiao-long-xing-dian
255,清心福全 (新莊雙鳳店),4.7/5,https://www.foodpanda.com.tw/restaurant/a4hj/qing-xin-fu-quan-xin-zhuang-shuang-feng-dian
256,清心福全 (新莊富國店),4.7/5,https://www.foodpanda.com.tw/restaurant/y2ch/qing-xin-fu-quan-xin-zhuang-fu-guo-dian
257,老賴茶棧,4.7/5,https://www.foodpanda.com.tw/chain/cv9jk/lao-lai-cha-zhan
258,烏弄,4.7/5,https://www.foodpanda.com.tw/chain/cb7ux/wu-nong
259,糖玄宗黑糖鮮飲 (新莊四維店),4.7/5,https://www.foodpanda.com.tw/restaurant/a2mi/tang-xuan-zong-hei-tang-xian-yin-xin-zhuang-si-wei-dian
260,板橋自己來紅茶鮮乳 (板橋湳雅店),4.7/5,https://www.foodpanda.com.tw/restaurant/b5ue/ban-qiao-zi-ji-lai-hong-cha-xian-ru-ban-qiao-nan-ya-dian-account-status
261,心福,4.6/5,https://www.foodpanda.com.tw/chain/cf9kx/xin-fu
262,東海岸茶飲,4.6/5,https://www.foodpanda.com.tw/restaurant/a4sv/dong-hai-an-cha-yin
263,Qme黑糖珍珠,4.6/5,https://www.foodpanda.com.tw/restaurant/a4yq/qme
264,I FRESH鮮果茶 (板橋文化店),4.4/5,https://www.foodpanda.com.tw/restaurant/a2bp/i-fresh-3
265,茶朵木,,https://www.foodpanda.com.tw/chain/cr7rq/cha-duo-mu
266,新茶會,,https://www.foodpanda.com.tw/restaurant/a1yl/xin-cha-hui
267,李記紅茶冰,,https://www.foodpanda.com.tw/chain/cf9qy/li-ji-hong-cha-bing
268,老牛Miss U黑糖飲品(新莊四維店),,https://www.foodpanda.com.tw/restaurant/d1cr/lao-niu-dou-hua-nen-xian-cao-xin-zhuang-si-wei-dian
269,自己來紅茶鮮乳 (樹林中正店),,https://www.foodpanda.com.tw/restaurant/a0rq/zi-ji-lai-hong-cha-xian-ru-shu-lin-zhong-zheng-dian
