id,name,rate,link
173,嘉義Yo！火雞肉飯,4.5/5,https://www.foodpanda.com.tw/restaurant/n2zh/-yo-
174,傑的燒烤,4.6/5,https://www.foodpanda.com.tw/restaurant/n1bs/n1bs
175,三顧茅廬 (三重三和店),4.8/5,https://www.foodpanda.com.tw/restaurant/y5qf/san-gu-mao-lu-san-zhong-san-he-dian
176,肯德基 (三重三和店),4.7/5,https://www.foodpanda.com.tw/restaurant/y4gx/ken-de-ji-san-zhong-san-he-dian
177,老店甘草朳樂,4.8/5,https://www.foodpanda.com.tw/restaurant/d3nt/lao-dian-gan-cao-ba-le
178,開源社香雞排 (新北蘆洲店),4.7/5,https://www.foodpanda.com.tw/restaurant/z4zg/kai-yuan-she-xiang-ji-pai-xin-bei-lu-zhou-dian
179,摩斯漢堡Mos Burger (蘆洲長榮店),4.7/5,https://www.foodpanda.com.tw/restaurant/y3zy/-mos-burger--32
180,口?品麻辣臭豆腐 (新北蘆洲成功店),4.7/5,https://www.foodpanda.com.tw/restaurant/a6yw/kou-xuan-pin-ma-la-chou-dou-fu-xin-bei-lu-zhou-cheng-gong-dian
181,建誼滷味 (蘆洲信義直營店),4.8/5,https://www.foodpanda.com.tw/restaurant/b4at/jian-yi-lu-wei-lu-zhou-xin-yi-zhi-ying-dian
182,爆Q美式炸雞(蘆洲店),4.7/5,https://www.foodpanda.com.tw/restaurant/f3vj/-q-
183,85度C (蘆洲復興店),4.7/5,https://www.foodpanda.com.tw/restaurant/y4nj/85-c--85
184,豪大大雞排 (新北蘆洲三民店),4.8/5,https://www.foodpanda.com.tw/restaurant/a4sd/hao-da-da-ji-pai-xin-bei-lu-zhou-san-min-dian
185,上紅臭臭鍋 (蘆洲信義店),4.7/5,https://www.foodpanda.com.tw/restaurant/d2aq/shang-hong-chou-chou-guo-xin-bei-xin-yi-dian
186,辣椒比牛大/加熱滷味,4.8/5,https://www.foodpanda.com.tw/restaurant/f1jx/580
187,麗媽香香鍋 (蘆洲鷺江店),4.7/5,https://www.foodpanda.com.tw/restaurant/e8yy/li-ma-xiang-xiang-guo-lu-zhou-lu-jiang-dian
188,蒸烤貝水產,4.6/5,https://www.foodpanda.com.tw/restaurant/d0kv/zheng-kao-bei-shui-chan
189,獨伊佳滷味店,4.8/5,https://www.foodpanda.com.tw/restaurant/b2cj/du-yi-jia-lu-wei-dian
190,楊大娘關東煮、小火鍋、麻辣燙,4.7/5,https://www.foodpanda.com.tw/restaurant/d1ve/yang-da-niang-lu-zhou-xin-yi-dian
191,胖老爹美式炸雞 (新北蘆洲光華店),4.8/5,https://www.foodpanda.com.tw/restaurant/z8hj/pang-lao-die-mei-shi-zha-ji-xin-bei-lu-zhou-guang-hua-dian
192,店長鴨血 (蘆洲光華店),4.7/5,https://www.foodpanda.com.tw/restaurant/e1dm/dian-chang-ya-xie-lu-zhou-guang-hua-dian
193,胖老爹美式炸雞 (蘆洲民族店),4.7/5,https://www.foodpanda.com.tw/restaurant/z0zf/pang-lao-die-mei-shi-zha-ji-lu-zhou-min-zu-dian
194,Do寶堡鐵板沙威瑪,4.7/5,https://www.foodpanda.com.tw/restaurant/z5xz/dobao-bao-tie-ban-sha-wei-ma
195,茶美茶 (三重旗艦店),4.7/5,https://www.foodpanda.com.tw/restaurant/b1yp/cha-mei-cha-san-zhong-qi-jian-dian
196,BOSS沙威瑪 (蘆洲成功店),4.7/5,https://www.foodpanda.com.tw/restaurant/d7sp/bosssha-wei-ma-lu-zhou-cheng-gong-dian
